"Date","AL","AK","AZ","AR","AS","CA","CO","CT","DE","DC","FL","GA","GU","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","CM","OH","OK","OR","PA","PR","RI","SC","SD","TN","TX","UT","VT","VA","VI","WA","WV","WI","WY"
"17179","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17180","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17181","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17182","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17183","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17184","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17185","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17186","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17187","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17188","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17189","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17190","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17191","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17192","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17193","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17194","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17195","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17196","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17197","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17198","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17199","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17200","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17201","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17202","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17203","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17204","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17205","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17206","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17207","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17208","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17209","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17210","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17211","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17212","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17213","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17214","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17215","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17216","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17217","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17218","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17219","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17220","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17221","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17222","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17223","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17224","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17225","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17226","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17227","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17228","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17229","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17230","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17231","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17232","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17233","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17234","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17235","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17236","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17237","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17238","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17239","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17240","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17241","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17242","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17243","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17244","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17245","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17246","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17247","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17248","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17249","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17250","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17251","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17252","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17253","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17254","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17255","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
"17256","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","3","2","1","2","2","2","1","2","1","0","1","2","2","1","2","1","-1","-1","0","2","2","2","2","3","2","2","1","0","2","2","2","2","3","2","2","0","2","2","2","-1","2"
